3030257	1	Zerfall Schlag	 Big Earth damage to a foe. 1-turn cut to Panzer Beschuss's cooldown.
3030258	1	Nocturnal Descent	 Big Light damage to a foe. Gain Revitalize.
3030259	1	Super-Duper Holiday Feast!	 200% Wind damage to a foe. (All other allies gain Delicious Holidays based on chain burst's chain number.)
3030261	1	Immortal Warrior	 Big Earth damage to a foe. Inflict Water ATK Lowered. Gain Lethal Attack Dodged 25.
3030262	1	Lunar Ruler Invasion	 Big Dark damage to a foe. Gain DA Up and TA Up.
3030263	1	Blast Driver	 Big Dark damage to a foe. Activates Chain Fire.
3030264	1	Blitzangriff	 Big Earth damage to a foe. Inflict Delay.
3030265	1	Nature's Beauty	 Big Light damage to a foe. (Buffs to all allies based on chain burst's chain number.)
3030266	1	Epee de la Jeunesse	 Big Wind damage to a foe. Extend duration of Adolescence on all allies by 2 turns.
3030267	1	The Lady Smiles on You	 350% Dark damage to a foe. Random boost to C.A. specs.
3030268	1	Crimson Foliage	 Big Fire damage to a foe. Gain Guaranteed DA.
3030269	1	Fendez-Vous a Deux	 Big Light damage to a foe. Gain Bonus Light DMG.
3030270	1	Aufheben	 Big Light damage to a foe. 1-turn cut to Philosophia's skill cooldown.
3030271	1	Bury the Past	 350% Fire damage to a foe. (Charge attack changes to Great Friday Fever on Fridays [JST].)
3030271	2	Great Friday Fever	On Fridays: 1000% Fire damage to a foe (Damage cap: ~2,190,500). 1-turn cut to Friday's skill cooldown.
3030272	1	Zwei Fluegel	 Big Earth damage to a foe. ('When Superior Twin Blades is in effect:' Gain Bonus Earth DMG. ) ('When Unyielding Arms is in effect:' Gain Substitute.)
3030273	1	Lunar Ruler Invasion	 Big Fire damage to foe. 1-turn cut to Cassius's skill cooldown.
3030274	1	Lion's Claw	 Big Water damage to a foe. Inflict ATK Lowered (Stackable) and DEF Lowered (Stackable).
3030275	1	Nature-Loving Scissors	 Big Earth damage to a foe. Remove 1 debuff from all allies.
3030276	1	Bandagen Klinge	 Big Earth damage to a foe. Gain Bandagen.
3030277	1	Void Dance: Soshaku	 Big Dark damage to a foe. Raise Indigo Flame lvl by 2.
3030278	1	Doomful Dice	 Big Wind damage to a foe. (Specs change based on dice numbers rolled.) Gain Charge Bar.
3030279	1	Brute Boar Bash	 Big Light damage to a foe. Gain Razorback Lance.
3030280	1	Ring In the New	 Big Wind damage to all foes. Remove 108 debuffs from Joy.
3030290	1	Sharklone Attack	 350% Dark damage to a foe. Gain ATK Boosted (Stackable).
3030300	1	Ritter des Meeres	 350% Light damage to a foe. 1-turn cut to Tyre's skill cooldowns.
3030310	1	Hinrichten	 Big Fire damage to a foe. 1-turn cut to Ferry's skill cooldowns. Gain Guaranteed TA.
3030320	1	All-Out Butterfly	 Big Water damage to a foe. Raise Rescue lvl by 1. (All allies gain Fire DMG Lowered based on Rescue lvl.)
3030321	1	Hallowed Night Blast	 Big Dark damage to a foe. Raise Lone Wolf Trick lvl by 1 (Max: 5).
3030322	1	Twisted Revolution	 350% Wind damage to a foe. Extend the duration of Spinning High (Holiday) by 3.5 turns.
3040000	1	Flash Flurry	 450% Wind damage to a foe.
3040000	2	Flashstorm Destruction	After 5★: 500% Wind damage to a foe. All allies gain Shield.
3040001	1	Rune Engrave	 Massive Water damage to a foe.
3040001	2	Untergang Rune	After 5★: Massive Water damage to a foe. All Water allies gain Critical Hit Rate Boosted (Water).
3040002	1	Swordsweep	 450% Earth damage to a foe. Gain Celerity and Velocity.
3040002	2	Gilt-Edged Swordsweep	After 5★: 500% Earth damage to a foe. Gain Celerity and Velocity. End cooldown for Order and Discord.
3040003	1	Sol Ruptura	 Massive Wind damage to a foe. Gain Charge Boost.
3040003	2	Sol Ruptura ++	After 5★: Massive Wind damage to a foe. Gain Charge Boost and Bonus Wind DMG.
3040004	1	Seventh Agony	 550% Light damage to a foe. All allies gain Mirror Imaged.
3040004	2	Seventh Dispersion	After 5★: 600% Light damage to a foe. All allies gain Mirror Imaged and Armored.
3040005	1	Forbidden Lover	 450% Dark damage to a foe.
3040005	2	Death March	After 5★: 500% Dark damage to a foe. 400% Bonus Dark damage against a Poisoned foe (Damage cap: ~630,000).
3040006	1	Rise of the Blood-Moon	 450% Fire damage to a foe.
3040006	2	Crimson Dance: Yugetsu	After 5★: 500% Fire damage to a foe. Gain DMG Cap Boosted, Healing Boosted (Stackable / Can't be removed), and Healing Cap Boosted (Stackable / Can't be removed).
3040007	1	Frozen Vision	 450% Water damage to a foe. All allies gain Water ATK Up.
3040007	2	Frozen Bloom	After 5★: 500% Water damage to a foe. (50% boost to C.A. damage and 30% boost to C.A. damage cap against foes with Glaciate.) All allies gain Water ATK Up.
3040008	1	Innocent Desire	 Massive Light damage to a foe. All allies gain Light ATK Up.
3040008	2	Eternal Desire	After 5★: Massive Light damage to a foe. All allies gain Light ATK Up. Gain Healing Boosted (Stackable / Can't be removed) and Healing Cap Boosted (Stackable / Can't be removed).
3040009	1	Ars Magna	 450% Earth damage to a foe. All allies gain Earth ATK Up.
3040009	2	Ars Magna ++	After 5★: 500% Earth damage to a foe. All allies gain Earth ATK Up. Cagliostro also gains Healing Boosted (Stackable / Can't be removed) and Healing Cap Boosted (Stackable / Can't be removed).
3040010	1	Noble Execution	 450% Water damage to a foe.
3040010	2	Noble Execution ++	After 5★: 500% Water damage to a foe. 400% Bonus Water damage (Damage cap: ~635,000).
3040011	1	Meteor Storm	 Massive Fire damage to a foe. After 5★: Inflict Fire DEF Lowered on all foes.
3040011	2	Massive Meteor Storm	Morax Summoned:  Massive Fire damage to a foe. Deal 300% bonus Fire damage to all foes (Damage cap: ~300,000). Inflict Fire DEF Lowered on all foes.
3040012	1	Rapid Pulverize	 Massive Wind damage to a foe. Gain 1 Aetherial Shaft 1. (Next skill activates twice upon use.)
3040012	2	Gleaming Pulverize	After 5★: Massive Wind damage to a foe. Gain 2 Aetherial Shaft 1. (Next skill activates twice upon use.)
3040013	1	Redbranch Cycle	 450% Light damage to a foe.
3040013	2	Redbranch Cycle ++	After 5★: 500% Light damage to a foe. All Light allies gain Critical Hit Rate Boosted (Light).
3040014	1	Seventh Agony	 450% Light damage to a foe. All allies gain Armored.
3040015	1	Elemental Cascade	 Massive Fire damage to a foe. All Fire allies gain Critical Hit Rate Boosted (Fire).
3040016	1	Triple Damnation	 450% Dark damage to a foe. Gain TA Up.
3040016	2	Trinity Disaster	After 5★: 500% Dark damage to a foe. Gain Pandemoniac Roar. 3-turn cut to a random skill cooldown.
3040017	1	Final Dawn	 Massive Fire damage to a foe. Gain Armored for 0.5 turns.
3040018	1	Empress Squall	 450% Wind damage to a foe.
3040018	2	Empress's Affection	After 5★: 500% Wind damage to a foe. Gain Guaranteed TA and Bonus Wind DMG.
3040019	1	Selene Legacy	 Massive Earth damage to a foe.
3040019	2	Selene Timoria	After 5★: Massive Earth damage to a foe. Gaze into Crystal Ball and can reuse End Gaze. All allies gain Charge Boost.
3040020	1	Judgement Rush	 Massive Light damage to a foe. (50% boost to C.A. damage and 20% boost to C.A. damage cap against foes with Pumpkin effect.) Restore Charlotta's HP (Healing cap: 2000).
3040021	1	Le Jardin de Fleurs	 Massive Wind damage to a foe.
3040021	2	L'Enfer des Fleurs	After 5★: Massive Wind damage to a foe. Inflict Spirit Blossom (Max lvl: 2).
3040022	1	Areus Prosbole	 450% Earth damage to a foe. Gain Guaranteed TA.
3040022	2	Akua Lanakila	After 5★: 500% Earth damage to a foe. Activate Impelliteri. Gain Recovery Cap Boosted.
3040023	1	Weissfluegel	 450% Water damage to a foe.
3040023	2	Weissfluegel ++	After 5★: 500% Water damage to a foe. Gain Double Impulse. (Next use of Blade Impulse activates twice.)
3040024	1	Lebensstrahl	 Restore 10% of all allies' HP (Healing cap: 2500). All allies gain Light ATK Up, Dark DMG Lowered, and Uplifted.
3040025	1	Schwarze Faenge	 450% Earth damage to a foe. Bonus Earth damage to foe in Break mode.
3040025	2	Schwarze Faenge ++	After 5★: 500% Earth damage to a foe. 400% Bonus Earth damage (Damage cap: ~635,000).
3040026	1	Sullen Rose	 Massive Dark damage to a foe. All allies gain Armored.
3040027	1	Gilded Heaven Strike	 500% Fire damage to a foe.
3040027	2	Fury of the Ram	After 5★: 550% Fire damage to a foe. All allies gain Shield.
3040028	1	Resolute Strike	 450% Fire damage to a foe. Gain Critical Hit Rate Boosted.
3040028	2	Sirius Roar	After 5★: 500% Fire damage to a foe. (50% boost to C.A. damage and 30% boost to C.A. damage cap against foes with Arvess Fermare 1.) Gain Critical Hit Rate Boosted.
3040029	1	Bloody Moon	 Massive Dark damage to a foe.
3040029	2	Carnage Moon	After 5★: Massive Dark damage to a foe. Gain Aubade Grynoth.
3040030	1	Astralance: Everto	 450% Water damage to a foe. Inflict Mode Bar Cut.
3040030	2	Thousand-Spear Void	After 5★: 500% Water damage to a foe (Damage cap: ~2,020,000). Inflict Mode Bar Cut. All allies gain Strength and Shield.
3040030	3	True Spear: Righteous Annihilation	After Stage 1 Transcendence: 550% Water damage to a foe (Damage cap: ~2,300,000). Inflict Mode Bar Cut. All allies gain Strength, Shield, and Drain.
3040031	1	Astral Howser	 450% Light damage to a foe. Gain Bring the Thunder. (Next use of Clincher inflicts Paralyzed.)
3040031	2	Asteroid Jaeger	After 5★: 500% Light damage to a foe (Damage cap: ~2,020,000). Gain Bring the Thunder. (Next use of Clincher inflicts Paralyzed.) All allies gain Critical Hit Rate Boosted.
3040031	3	Stellar Termination	After Stage 1 Transcendence: 550% Light damage to a foe (Damage cap: ~2,300,000). Gain Bring the Thunder (Transcend). (Next use of Clincher inflicts Paralyzed and deals damage twice.) All allies gain Critical Hit Rate Boosted. End cooldown for Clincher.
3040032	1	Astro Divergence	Axe form: 450% Earth damage to a foe. Swap to Sword form.
3040032	2	Meteor Thrust	Sword form: 450% Earth damage to a foe. Deal 999,999 bonus plain damage. Swap to Axe form.
3040032	3	Astro Destruction	After 5★ - Axe form: 500% Earth damage to a foe (Damage cap: ~2,020,000). Gain Earth ATK Up. Swap to Sword form.
3040032	4	Annihilation Nova	After 5★ - Sword form: 500% Earth damage to a foe (Damage cap: ~2,020,000). Deal 1,999,998 bonus plain damage. Swap to Axe form.
3040033	1	Memento Mori	 450% Water damage to a foe. Inflict Delay.
3040033	2	Memento Vita	After 5★: 500% Water damage to a foe (Damage cap: ~2,020,000). Inflict Delay. All allies gain DA Up and TA Up.
3040033	3	Mors Certa	After Stage 1 Transcendence: 550% Water damage to a foe (Damage cap: ~2,300,000). Inflict Delay. All allies gain DA Up, TA Up, and Bonus Water DMG.
3040034	1	Big Bang	 450% Light damage to a foe and remove 1 buff.
3040034	2	True Big Bang	After 5★: 500% Light damage to a foe (Damage cap: ~2,020,000) and remove 1 buff. Inflict Dark ATK Lowered, DA Down, and TA Down.
3040034	3	Super-Duper Special Attack!	After Stage 1 Transcendence: 550% Light damage to a foe (Damage cap: ~2,300,000) and remove 1 buff. Inflict Delay, Dark ATK Lowered, DA Down, and TA Down.
3040035	1	Void Claws: Terminus	 450% Dark damage to a foe. Gain Mirror Image.
3040035	2	Three Thousand and One Talons	After 5★: 500% Dark damage to a foe (Damage cap: ~2,020,000). Gain Mirror Image and Other Self 1.
3040035	3	Essence of a Demonic Asura	After Stage 1 Transcendence: 550% Dark damage to a foe (Damage cap: ~2,300,000). Gain Mirror Image and Other Self 1. Raise Heavenly Howl lvl by 2.
3040036	1	Diez Mil Espadas	 450% Wind damage to a foe. All allies gain ATK Up.
3040036	2	Cien Mil Espadas	After 5★: 500% Wind damage to a foe (Damage cap: ~2,020,000). All allies gain ATK Up. Seofon gains Unchallenged.
3040036	3	Espada Galaxia	After Stage 1 Transcendence: 550% Wind damage to a foe (Damage cap: ~2,300,000). All allies gain ATK Up and DMG Cap Boosted. Seofon gains Unchallenged.
3040037	1	Almighty Flurry	 450% Earth damage to a foe. Inflict Lethal Hit. Eahta gains TA Up.
3040037	2	Almighty Passage	After 5★: 500% Earth damage to a foe (Damage cap: ~2,020,000). Inflict Lethal Hit. Eahta gains DA Up and TA Up. All allies gain Earth ATK Up.
3040037	3	Ethereal Blade, Fangs of Purification	After Stage 1 Transcendence: 550% Earth damage to a foe (Damage cap: ~2,300,000). Inflict Lethal Hit. Eahta gains DA Up and TA Up. All allies gain Earth ATK Up and 20% Water Cut.
3040038	1	Nebulosa Frojd	 450% Wind damage to a foe. 100% Bonus Wind damage to all foes (Damage cap: ~200,000). Inflict Charm on all foes.
3040038	2	Vintergatan Svala	After 5★: 500% Wind damage to a foe (Damage cap: ~2,020,000). 100% Bonus Wind damage to all foes (Damage cap: ~200,000). Inflict Charm on all foes. Extend the duration of Harmonics and Sharping on all allies by 3 turns.
3040038	3	Stjarnornas Frid	After Stage 1 Transcendence: 550% Wind damage to a foe (Damage cap: ~2,300,000). 300% Bonus Wind damage to all foes (Damage cap: ~475,000). Inflict Charm, DA Down, and TA Down on all foes. Extend the duration of Harmonics and Sharping on all allies by 3 turns.
3040039	1	Danza Macabra	 450% Fire damage to a foe. Inflict Blind.
3040039	2	Danza Cremazione	After 5★: 500% Fire damage to a foe (Damage cap: ~2,020,000). Inflict Red Spider Lily. All allies gain Skill DMG Cap Boosted.
3040039	3	Trionfo della Morte	After Stage 1 Transcendence: 550% Fire damage to a foe (Damage cap: ~2,300,000). Inflict Red Spider Lily. All allies gain Skill DMG Cap Boosted. End Intense Bullet's cooldown.
3040040	1	Holy Spear Marte	 450% Light damage to a foe.
3040040	2	Holy Spear Marte ++	After 5★: 500% Light damage to a foe. All allies gain Light ATK Up and 20% Dark Cut.
3040041	1	Post-Trauma	 500% Earth damage to a foe. All other allies gain Shield.
3040042	1	Dreadbringer	 450% Wind damage to a foe. All allies gain Mirror Image.
3040043	1	Overpower	 450% Dark damage to a foe.
3040043	2	Overpower ++	After 5★: 500% Dark damage to a foe.
3040043	3	Affection Abyss	Luminiera Merge: 500% Dark damage to a foe (Damage cap: ~1,685,000) and; 250% Light damage to a foe (Damage cap: ~350,000). 1-turn cut to Vira's skill cooldowns.
3040044	1	Alabaster Dance: Tenka	 450% Water damage to a foe. Gain Yonagi Rite.
3040044	2	Alabaster Dance: Houjou	After 5★: 500% Water damage to a foe. Gain Yonagi Rite. All allies gain Mirror Image.
3040045	1	Lord of Blitz	 Massive Light damage to a foe. Gain Bonus Light Damage.
3040045	2	Levin Annihilation	After 5★: Massive Light damage to a foe. Gain Bonus Light Damage and Lightning's Judgment (Next use of Electron Blade activates twice).
3040046	1	Alchemic Flare	 450% Fire damage to a foe. Inflict Debuff Resistance Lowered.
3040047	1	Oblivion of the Winds	 450% Wind damage to a foe. All Wind allies gain Critical Hit Rate Boosted (Wind).
3040048	1	Dissonant Desire	 Massive Dark damage to a foe. Gain Jammed.
3040049	1	Funeral Bullet	 Massive Water damage to a foe.
3040049	2	Burying Bullet	After 5★: Massive Water damage to a foe. Gain Dodge Up. 2-turn cut to Silva's skill cooldowns.
3040050	1	Lohenwolf	 450% Fire damage to a foe.
3040050	2	Lohenwolf ++	After 5★: 500% Fire damage to a foe. Gain Charge Bar and Anzuenden. (Next use of Zerreissen activates twice.)
3040051	1	Avantesia	 450% Light damage to a foe.
3040051	2	Inhuman Rampage	Half-God Half-Demon mode: 500% Light damage to a foe (Damage cap: ~1,685,000) and; 250% Dark damage to a foe (Damage cap: ~350,000). After 5★: 1-turn cut to Amira's skill cooldowns.
3040052	1	Fist of the Red Lotus	 Massive Fire damage to a foe. Gain Critical Hit Rate Boosted. Consume all Eternal Rage stacks.
3040052	2	Fist of Hair-Raising Fury	After 5★: Massive Fire damage to a foe. Gain Critical Hit Rate Boosted and Armored. Consume all Eternal Rage stacks.
3040053	1	Frantic Thrust	 400% Earth damage to a foe (Damage cap: ~1,685,000) and; 250% Dark damage to a foe (Damage cap: ~350,000). Inflict Charm 2. 2-turn cut to Vira's skill cooldown.
3040054	1	Blades of Diamond	 Massive Water damage to a foe. All allies gain Water ATK Boosted and DA Up.
3040054	2	Blades of Frost II	After 5★: Massive Water damage to a foe. All allies gain Water ATK Boosted, DA Up, and TA Up.
3040055	1	Grand Guignol	 Massive Dark damage to a foe. Inflict Petrified 3.
3040056	1	Resolute Strike	 1250% Light damage to a foe (Damage cap: ~2,420,000). End cooldown for Rhapsody and Arvess Swing.
3040057	1	Purification by Blood	 Massive Dark damage to a foe. (50% boost to C.A. damage against foes with Charm.)
3040057	2	Bloody Absorption	After 5★:  Massive Dark damage to a foe. (50% boost to C.A. damage and 30% boost to C.A. damage cap against foes with Charm.) Gain 2 Vampyr Drop (SSR).
3040058	1	Alluring Melody	 Massive Wind damage to a foe. Inflict Sleep 3.
3040059	1	Demolishing Drive	 Massive Fire damage to a foe. All allies gain Fire ATK Up and DA Up.
3040059	2	Naval Strike	After 5★: Massive Fire damage to a foe. All allies gain Fire ATK Up, DA Up, and Critical Hit Rate Boosted.
3040060	1	Eidel Siege	 450% Fire damage to a foe. Gain Second Brew. (Next use of Autumnal activates twice.)
3040060	2	Togail Ceannrodai	After 5★: 500% Fire damage to a foe. Gain Second Brew (5★) and Enchanted Spear.
3040061	1	Invincible Crusher	 450% Wind damage to a foe. All allies gain Critical Hit Rate Boosted.
3040062	1	Ars Magna	 Massive Dark damage to a foe. (Boost to C.A. specs based on number of Oblivion Crest). 'From 8th turn onward:' All allies also gain Charge Boost.
3040063	1	Dawnfly Dance	Dawnfly stance: 450% Dark damage to a foe. Gain ATK Boosted (Narmaya).
3040063	2	Freeflutter Dance	Freeflutter stance: 450% Dark damage to a foe. Remove DEF Lowered (Can't be removed) from Narmaya.
3040063	3	Dawnfly Dance II	After 5★ - Dawnfly stance: 500% Dark damage to a foe. Gain ATK Boosted (Narmaya) and Dark ATK Up.
3040063	4	Freeflutter Dance II	After 5★ - Freeflutter stance: 500% Dark damage to a foe. Remove DEF Lowered (Can't be removed) from Narmaya. Gain Mirror Imaged.
3040064	1	Ultimate Flash	 Massive Water damage to a foe. Consumes all Triple Shrouded. Deals 333,333 plain damage for each Triple Shroud consumed (Max: 999,999).
3040065	1	Crystal Gust	 450% Light damage to a foe. (Boost to C.A. damage and C.A. damage cap based on Mystic Vortex lvl.) All allies gain buff effects based on Mystic Vortex lvl. Consumes all Mystic Vortex lvl.
3040065	2	Elemental Evolution	After 5★: 500% Light damage to a foe. (Boost to C.A. damage and C.A. damage cap based on Mystic Vortex lvl.) All allies gain buff effects based on Mystic Vortex lvl. Consumes 1 Mystic Vortex lvl.
3040066	1	Sparkling Performance	 Massive Water damage to a foe. Inflict Charm.
3040067	1	Alchemic Flare	 450% Earth damage to a foe. Raise foe's Alpha Decay and Beta Decay lvls by 3 (Max lvl: 9).
3040067	2	Neutron Star	Radioactive Mode: 450% Earth damage to a foe. Launch Atomic Collapse to the field based on Alpha Decay and Beta Decay lvls. (Boost to field effect specs based on α Decay and β Decay lvls consumed [Max lvl: 5].)
3040068	1	Endless Rose	 450% Wind damage to a foe. All allies gain Debuff Success Boosted.
3040068	2	Endless Rose	Rose Barrier is deployed: 450% Wind damage to a foe. Gain DEF Up.
3040068	3	Eternal Rose	After 5★: 500% Wind damage to a foe. All allies gain Debuff Success Boosted, DA Up and TA Up.
3040068	4	Eternal Rose	After 5★ and Rose Barrier is deployed: 500% Wind damage to a foe. Gain DEF Up and Charge Boost.
3040069	1	Dead-End Shot	 450% Earth damage to a foe. Inflict ATK Down.
3040070	1	Immortal Assault	 450% Dark damage to a foe. Gain Unchallenged.
3040071	1	Gilded Heaven Strike	 500% Wind damage to a foe.
3040071	2	Infinite Monkey Hands: Baboon Blast	After 5★: 550% Wind damage to a foe and remove 1 buff.
3040072	1	Dense Caress	 450% Fire damage to a foe. 'Consume 1 Aetherial Seal:' 200% Bonus Fire damage (Damage cap: ~700,000).
3040073	1	Aetheryte Onslaught	 450% Light damage to a foe. 1-turn cut to Ferry's skill cooldowns.
3040074	1	Kiss of Death	 Massive Earth damage to a foe. Gain Guaranteed TA .
3040075	1	Alexander Plasma	 450% Fire damage to a foe. (50% boost to C.A. damage and 20% boost to C.A. damage cap when the field effect Flare is active.) All allies gain Critical Up.
3040076	1	Heavens On Fire	 450% Fire damage to a foe. Extend the duration of Hype on Aoidos by 2 turns.
3040076	2	Heavens o' Misery	After 5★: 500% Fire damage to a foe. Extend the duration of Hype on all Fire allies by 2 turns.
3040077	1	Die Jaegerkanone	 450% Earth damage to a foe. All allies gain Earth ATK Up and DA Up.
3040077	2	Die Bandekanone	After 5★: 500% Earth damage to a foe. Inflict Earth Lowered (Stackable). All allies gain Earth ATK Up and DA Up.
3040078	1	Gamma Ray	 Massive Light damage to a foe. Remove Hostility Boosted (Stackable) caused by Spinning Slash.
3040079	1	Insane Style	 Massive Earth damage to a foe. (Boost to C.A. specs based on Divine Death Saw of Death lvl.)
3040079	2	Psycho's Path	After 5★: Massive Earth damage to a foe. (Boost to C.A. specs based on Divine Death Saw of Death lvl.) Crazy is as crazy does! (Gain High Tension. Ends upon taking damage.)
3040080	1	Reverse Shift	 Massive Dark damage to a foe. All allies gain Dark ATK Up and 20% Light Cut.
3040081	1	Blanche Fil	 Enhance and extend Esprit, Astuce, and Col buffs on all allies. (Consumes all Fil.)
3040082	1	Obsidian Moonlight	 Massive Dark damage to a foe. Remove 1 debuff from Black Knight.
3040082	2	Sword of Delusion	After 5★: Massive Dark damage to a foe. Remove all debuffs from Black Knight. Gain Moonshade. (Next Quadspell activates twice.)
3040083	1	Fangs of the Dragon	 450% Fire damage to a foe. End cooldown for Waves of Fire.
3040084	1	Deadly Sin	 450% Earth damage to a foe. Gain Bonus Earth Damage and Charge Boost.
3040084	2	Beat the Wall	After 5★: 500% Earth damage to a foe. Gain Bonus Earth Damage, Charge Boost, and Guaranteed TA.
3040085	1	Gaia Zimos	 450% Earth damage to a foe. Gain DA Up.
3040086	1	Dragonbrood Demonspear	 Massive Dark damage to a foe. Gain Double Lashwave. (Next use of Blackwyrm Lash activates twice.)
3040087	1	Talismancy: Void Strike	 450% Light damage to a foe. 400% Bonus Light damage while under Curse of the Mask (Damage cap: ~1,160,000). Self-inflict Curse of the Mask.
3040088	1	Red Hot Guardian	Normal mode: 450% Water damage to a foe. Gain Charge Boost. Switch into Tough Guy mode.
3040088	2	Red Hot Guardian ++	After 5★ - Normal mode: 500% Water damage to a foe. Gain Charge Boost and Guaranteed TA. Switch into Tough Guy mode.
3040088	3	Full Metal Sights	Tough Guy mode: 500% Water damage to a foe. End Tough Guy mode.
3040088	4	Full Metal Cannon	After 5★ - Tough Guy mode: 900% Water damage to a foe. End Tough Guy mode.
3040089	1	True Self	 450% Water damage to a foe. Gain Other Self 1.
3040090	1	Lohenwolf	 Massive Fire damage to a foe. Gain Anzuenden. (Next use of Zerreissen activates twice.)
3040091	1	Eidel Siege	 Massive Light damage to a foe. Inflict Charm 2. All allies gain Charge Boost.
3040092	1	Gamma Ray	 450% Dark damage to a foe.
3040093	1	Phantom Thief	 450% Water damage to a foe. Gain Dodge All 1. (4-hit, 100% Bonus Water damage to a foe with Forewarning [Damage cap: ~148,000 per hit].)
3040094	1	Bleeding Edge	 Massive Dark damage to a foe. Gain Dodge All 1.
3040095	1	Alabaster Dance: Zuika	 Massive Fire damage to a foe. All allies gain Bonus Fire DMG.
3040096	1	Luce della Salvezza	 450% Light damage to a foe. Gain 1 Aurora Crest 1. ('When 1 Spirit (Juliet) is consumed:' Also deal 300% Bonus Light damage [Damage cap: ~635,000].)
3040098	1	Alba di Verona	 450% Water damage to a foe. ('When 1 Spirit 1 is consumed:' Also deal 300% Bonus Water damage [Damage cap: ~630,000].)
3040098	2	Sole di Verona	After 5★: 500% Water damage to a foe. Gain Skill DMG Cap Boosted (Stackable). Activate Lama Acuta.
3040099	1	Dead-End Shot	 Massive Earth damage to a foe. Inflict Blinded. Reset Loaded lvl.
3040100	1	Lyod Blast	 450% Water damage to a foe. Consumes all Icy Blade to boost C.A. specs.
3040100	2	Metel' Blast	After 5★: 500% Water damage to a foe. 'When 5 Icy Blade is consumed:' All other Water allies gain 1 Dream Blade 1 (Max: 2).
3040101	1	Twilight Blade	 450% Wind damage to a foe. Remove 1 buff from all foes.
3040102	1	Capillus Ataxia	 Massive Wind damage to a foe. 2-turn cut to skill cooldown.
3040103	1	Rosso Passione	 450% Fire damage to a foe. Activate Dance of Delirium.
3040104	1	Selene Legacy	 Massive Water damage to a foe. Gain a random color sparkle and can reuse End Gaze.
3040105	1	Skyblade Starslayer	Starslayer mode: 450% Wind damage to a foe. Gain Drain. Raise Chivalry lvl by 1.
3040105	2	Skyblade Heavensbane	Heavensbane mode: 450% Wind damage to a foe. Gain Bonus Wind DMG. Raise Chivalry lvl by 1.
3040105	3	Skyblade Sunrise	After 5★ - Starslayer mode: 500% Wind damage to a foe. Gain Drain and DMG Absorption. Raise Chivalry lvl by 1.
3040105	4	Skyblade Godslayer	After 5★ - Heavensbane mode: 500% Wind damage to a foe. Gain Bonus Wind DMG. Raise Chivalry lvl by 1. (100% Bonus Wind damage to a foe based on Chivalry lvl [Damage cap: ~110,000 per hit / Max: 5 hits].)
3040106	1	Paradise Lost	 Massive Light damage to a foe. Gain Light ATK Up and Crown of Ashes (Next use of Out of the Ashes activates twice).
3040107	1	Gilded Heaven Strike	 500% Earth damage to a foe. All allies gain 5 Drum Beat.
3040107	2	Infowlible Insight	After 5★: 550% Earth damage to a foe. All allies gain 5 Drum Beat. Extend Zeal of the Feather's duration on all allies by 2 turns.
3040108	1	Earth, Wind, and Fire	 450% Dark damage to a foe. Gain Charge Boost.
3040109	1	Seismische Welle	 Massive Earth damage to a foe. Gain 3 Flash Point stacks.
3040110	1	Immortal Assault	 450% Fire damage to a foe. Gain Other Self 1.
3040111	1	Endbringer	 450% Dark damage to a foe. Fully recover Puppet Strings' shield endurance.
3040111	2	Verdict Bringer	After 5★: 500% Dark damage to a foe. Fully recover Puppet Strings' shield endurance. End cooldown for Oblivion.
3040112	1	Solar Spike	 450% Dark damage to a foe. All allies gain Critical Hit Rate Boosted.
3040113	1	Seventh Blight	 Massive Earth damage to a foe. Gain DEF Up.
3040115	1	Hell's Angel	 450% Fire damage to a foe. Gain Double Blitz. (Next Blitzkrieg activates twice.)
3040116	1	Rocket Punch	 Massive Water damage to a foe. Inflict DA Down. Gain Uplifted.
3040117	1	Loewenbein: Jagd	 450% Water damage to a foe. Inflict ATK Lowered (Stackable) and Fire ATK Lowered .
3040117	2	Loewenbein: Jagd ++	After 5★: 500% Water damage to a foe. Inflict ATK Lowered (Stackable) and Fire ATK Lowered . Gain Double Beat. (Next Heroic Beat activates twice.)
3040118	1	Blades of Peril	 Massive Dark damage to a foe.
3040119	1	Unhappy Hour	 Massive Water damage to a foe. Inflict Fire ATK Lowered and Water DEF Lowered.
3040120	1	Opus Magna	 450% Dark damage to a foe. 1-turn cut to Cagliostro's skill cooldowns.
3040121	1	Juggernaut Sphere	 450% Light damage to a foe. Gain 2 Dissolution. All allies gain Uplifted.
3040122	1	Cloich Tabaill	 Massive Wind damage to a foe. Gain Dragon's Fury.
3040122	2	Lia Talma	After 5★: Massive Wind damage to a foe. Gain Dragon's Fury. End Power Seeker's cooldown.
3040123	1	Petrifying Stare	 Massive Earth damage to a foe. Inflict Stared Stiff 2 for 1.5 to 2.5 turns.
3040124	1	Heavenly Retribution	 450% Light damage to a foe. ('When Baotorda has Bulwark:' Also deal 4-hit, 100% Bonus Light damage [Damage cap: ~170,000 per hit].)
3040125	1	Axis Mundi	 450% Earth damage to a foe. Gain Charge Boost.
3040125	2	Luminox Genesi	After 5★: 500% Earth damage to a foe. Gain Charge Boost and Wasteland Crest 1. Restore 30% of Yggdrasil's HP (Healing cap: 4000).
3040126	1	Lyod Blast	 450% Water damage to a foe. Raise foe's Glaciate lvl by 1 (Max: 10).
